"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.144285582799846,-0.240701848151237,-0.0642654573459695,0.573290626515723,-0.0125927858851365,0.406811975509755,0.0117977104592228,-0.105646834703496,-0.00158073128448965,0.0545957093745861
-0.588686421187746,-0.186767168998534,-0.00902551785350215,0.528916186924623,-0.00392252469482434,0.393090275695295,-0.0197030600118873,-0.0953609656094822,0.0161630457833229,0.0475230768597629
-0.328862099458098,-0.224493025076188,-0.130022902104065,0.512545984361891,0.000753265379701681,0.395932811475258,0.013195333091179,-0.10247855442424,0.00675299257891959,0.051180696033063
-0.213789712821945,-0.255788604665195,0.00990360472305502,0.54329535228493,0.0269422544897433,0.37357090832701,0.00166100495214508,-0.121089818869053,-0.00510061059466328,0.0441731318758775
-0.524819823973256,-0.0100703704850404,0.0752727795842378,0.576229004293337,-0.0148159413132131,0.402872094381686,0.0128432521009468,-0.125564179196747,0.00585285220749213,0.0466681341908531
0.201534960461493,-0.316326120064683,-0.0507894876680687,0.557122963647256,0.0136125480788473,0.363632167564772,-0.0221274456027181,-0.108162245530883,-0.00377980609206863,0.0574947789907421
0.0338326501724252,-0.314166540740702,0.0217042573476445,0.519708377164959,0.0366566797395358,0.418780110090958,-0.0334495113819922,-0.141340986834903,0.0053232246036943,0.0476349746075971
-0.0190321720600615,-0.210180632855241,0.0258319617742236,0.537640072646914,0.00453378703653843,0.406973634533501,-0.0137105963599102,-0.129145333274965,0.00656934038856286,0.0800213522450856
0.301568997056951,-0.277655215640634,-0.0474691345097772,0.540672359468268,-0.0246198797026361,0.379040483156574,0.00577925586034788,-0.13723930610249,-0.0125738087306797,0.0583758262876151
-0.356172488174861,-0.19056732959062,-0.0128909689710334,0.481636324575232,0.00385122797104929,0.389089555713671,0.00488049621553269,-0.124975678173339,-0.00956243153785468,0.0684866341720549
-0.522090197942171,-0.130396154813401,-0.0381915207150565,0.544223493806465,-0.043928660167766,0.372066239727997,0.00888291519431959,-0.123538486113913,-0.0123286510636554,0.0281443095904504
0.141610413948449,-0.215387523209287,0.0136381130213915,0.542382491626636,0.000277838501913199,0.36222466536397,0.0298546643909103,-0.111662810658261,-0.00303996467771517,0.030948588473279
0.273498095104306,-0.163862612382562,-0.0561969526877214,0.541979540224236,0.0130174832860956,0.445793803082142,0.0164238004928827,-0.105821988030216,0.0136166025174447,0.063647855997475
-0.0994547738172155,-0.435588448664071,0.0839538344025818,0.531094544099114,-0.00635609142804069,0.364558983414966,-0.0329352147651767,-0.0846828060607751,-0.0161184565766874,0.0450858803327865
0.940800076169355,-0.197073976376979,0.0278955106267708,0.546571347729706,0.0021676552255541,0.387218360927298,-0.020284706969281,-0.121417873495447,-0.00491228169400423,0.0565944253510421
0.681620414304703,-0.518154992945118,0.0294159920396408,0.498840299169189,-0.012323491742256,0.390022143678862,-0.00295369364449496,-0.111251050020971,0.0181082724418216,0.0532219759323649
-0.311832674276852,-0.223252780079318,-0.0824509335682926,0.535686045288177,-0.00613510342076664,0.370014739116768,0.0174339591810441,-0.106446741139272,0.00475077310415457,0.0473910303717716
-0.0823202512481451,-0.282528278543711,-0.00888250076676999,0.483542145941183,-4.16216658246698e-05,0.414084002722724,0.00177446826692421,-0.0982120747019715,0.00811034372316631,0.0610431857505507
-0.184810397133983,-0.293305787284332,-0.00918713550218122,0.521644961094844,0.0121359404642102,0.371844774963252,0.0358698343544504,-0.143644219436226,-0.00446484584578889,0.0685565822191838
0.24897853677654,-0.355988229281647,-0.0839885619053876,0.535966546187241,-0.0312660203710299,0.372296400171449,-0.0102367284786998,-0.121642869915486,0.00208912229552075,0.0600130169854464
-0.23286792984621,-0.20414422992575,0.0994397552240431,0.52288740204249,0.0378102474864779,0.422859176490546,0.0252505003951467,-0.103650434234472,0.00769327297886688,0.0527318317142093
0.243070963704708,-0.340754350225796,0.001148634381435,0.508835788294716,-0.00549325745095248,0.382835300208249,-0.0243384883244833,-0.0849410422256163,-0.00570404423553858,0.0450390456012326
-0.00217290597215091,-0.0290531074524714,-0.0129878540036236,0.498114299199953,-0.0153016624439537,0.399860732587011,0.00706839197571047,-0.109495838344288,0.00441556846047684,0.0606411665680369
-0.0177401146218545,-0.141898182492971,-0.117390305172872,0.561345957137859,-0.0136198926226455,0.349467519956242,-0.00648985336138107,-0.0934151683478643,0.000378011538396713,0.060901435464138
-0.232190395910603,-0.229685568994789,0.093259719033247,0.55545321190996,-0.0101700797908899,0.37908972355148,-0.000611065841198754,-0.0918972227718787,-0.00109316293403134,0.0636754595835829
0.322549367677904,-0.234605930567262,-0.114242145728572,0.533149299604673,-0.0340401179728586,0.386524281344739,0.0246003531720751,-0.120514249572704,0.0068649682052919,0.0577824199030333
-0.230523387444351,-0.188897596090407,-0.00914063725439617,0.514788771346929,-0.0360546227033513,0.419095926397102,0.02131708074213,-0.122573554509996,0.00139526432772494,0.0623955922325754
0.193600458399364,-0.252490014925404,-0.0678781995435162,0.433895152977863,-0.00868767732899591,0.371128226700168,0.000930435977151729,-0.0784191943214066,-0.000808958055987687,0.0520745591515431
0.359523270081155,-0.250239461102191,-0.0238569357551777,0.53247776694257,-0.0118284756055945,0.413071596517573,-0.0208132861480034,-0.103806059485043,0.00238021060492863,0.040310899945427
0.196976394356939,-0.280670698593418,-0.0563284053542304,0.516258417484445,0.00883836981350132,0.35376688338973,0.0107243542648272,-0.109965181825058,0.0155646148600276,0.0563971029671598
-0.406958492163059,-0.198616721275879,0.0527800598535865,0.493420890130021,0.0155374065310759,0.401786578766725,0.0292254760335859,-0.0899634663933378,0.00204479215550469,0.046533448303772
-0.335075841447353,-0.218269797844422,0.0152195919764847,0.54318652728842,-0.0330748710060794,0.376153907123827,0.0138509582573889,-0.102697215859839,0.00811321496491223,0.0542811608737825
-0.173227392057741,-0.134198123471937,0.0327593449022843,0.484455712473525,-0.0105638276294202,0.390845711222592,-0.00862119966029729,-0.125149782229482,-0.000145360800719675,0.0760983552108057
0.445450999853315,-0.172065402843683,0.109649687742678,0.508908813174308,0.0417654952538304,0.401253401713117,0.00187277380946419,-0.114239693217291,-0.012761927302442,0.0707102432010516
-0.571890651997394,-0.113016937619296,0.00315432407873064,0.554949840091245,-0.0173584517646392,0.378019736508394,0.00401419374866588,-0.128800237437417,0.0018087155621265,0.0573936069670864
