"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.15547145283303,-0.239733787466661,0.0257769191344607,0.568870356297577,-0.00568679340489861,0.353617674934906,0.00861251832930474,-0.0947815885089256,-0.0073770141024964,0.0537745566622831
0.293310232572301,-0.14406100069977,-0.00707254250169306,0.555633049575321,-0.0270511554514316,0.400818053827922,0.0327034936864814,-0.118787280744713,0.0198094865988341,0.0589974466493184
0.120783096229679,-0.369079186163013,0.0436566760783836,0.498291399432568,0.00519946819468381,0.40823264173392,0.0157281431570361,-0.1004461449192,0.00797267542635755,0.0644309856871861
-0.60026268100729,-0.306546337249267,-0.00653949596672653,0.497854412786703,-0.0314863348179819,0.391837416627799,-0.00682281756433028,-0.115853421462831,0.0258990576157906,0.0508073695420275
-0.0986178164877486,-0.327997583897929,0.045962728927938,0.562773746816769,-0.0030719108580933,0.410298707865402,0.00428808523928448,-0.0949400285733726,-0.0309146933519576,0.056033647358467
-0.0922676548271242,-0.368692318535256,0.0125100233233269,0.468274062907342,0.00983360602538385,0.405040852757962,0.0175998428871808,-0.0824402561522828,-0.0204513407909119,0.0701043959902181
0.256975766333986,-0.277108117726965,0.0312209629100394,0.532285603204897,-0.00253398091366763,0.390170414632843,0.000784683296388426,-0.101199284079548,0.0174399293073593,0.0823990141435305
0.0225946409865107,-0.302062437277471,0.0404112519231318,0.521203824727014,-0.0326886476575992,0.382255196587486,-0.0244775395902221,-0.126414982862028,-0.00833258992889493,0.0605131510316347
0.570968004755103,-0.330922553306824,0.0105706570680313,0.509573265026021,-0.00676755230281471,0.372732879726528,-0.0125120101740047,-0.107920626932142,0.000712728963893156,0.0710718279953419
-0.0589594369316327,-0.342634146999823,0.00790169239280985,0.523481009415664,-0.0344045883021686,0.383205797569195,0.00913329272221891,-0.0932099669761856,0.0377402984468202,0.0560604446349227
0.151865391960909,-0.330589499831383,0.0261014233068458,0.525916692259807,-0.024464429202918,0.367958958271288,0.00855748436249697,-0.0923228478618455,-0.00723262830511249,0.0494012557459051
0.27442156434294,-0.142311289124731,0.0489530480003382,0.552446812282372,-0.0234924961485109,0.427735044394957,-0.00930797582781529,-0.107737656700553,0.0115069257494736,0.0628138322903867
0.0386966642995173,-0.223731225594855,0.0628771232431597,0.48502077353307,-0.0116343914505234,0.390849443700229,-0.0163451876882915,-0.109414446929875,0.00400509285535306,0.0773040015679017
0.302268451895652,-0.301860481980036,-0.0536733372948735,0.502228183573523,-0.000296665729498996,0.369008995480703,-0.0102108189835318,-0.0983815170127191,0.00296642373860218,0.0751543664676899
0.317493004219518,-0.412367494628567,0.082733958839376,0.552332385473819,-0.0609031415850742,0.374834513446337,-0.014313045256339,-0.0921778453602518,-0.0107098302674858,0.0416125224950221
-0.388658798367788,-0.237521576825388,-0.0016472337984574,0.51097640633427,-0.0131122120769178,0.408274826013341,0.0140720180234516,-0.116105974941811,0.00442324849033282,0.0420262460306154
-0.025010037993795,-0.177440608130267,0.0589034197582422,0.484386088598776,0.0167212608550631,0.37803868098844,0.0243728624609498,-0.12043070742598,-0.000848177782509052,0.0612282416583512
-0.508034673346793,-0.42361864850456,0.0527615954386348,0.555226029039511,-0.0242595748641009,0.39484001492843,0.0101990582468984,-0.127115736603967,-0.00841755754011832,0.0506306516536846
0.520495919518145,-0.26619147868447,0.0489141917673473,0.543134644247608,-0.0326971161093797,0.411955779524584,-0.0148140070880596,-0.119850912904169,-0.00824522802376339,0.0629650437647621
-0.366920097775657,-0.201613912603435,0.076881097481091,0.611681445091643,-0.00403310417279814,0.415648711089957,-0.0157498883392209,-0.12002017780438,-0.00486173237925123,0.0753562773550256
-0.203808523605483,-0.285054812636276,0.0663004958359007,0.528937580125721,0.00773627508058187,0.389490567725853,0.0348185615086976,-0.122373958951149,-0.00241007506296554,0.075468683712613
-0.255919518159694,-0.29045578141149,-0.00842563203861351,0.542204250706947,0.0392433605120207,0.394352628505837,-0.00577424172761399,-0.123944601685227,0.0121874587896792,0.0611971269312885
-0.25915272681404,-0.213295458350465,0.0744806299757484,0.547395570526599,0.0147555721525681,0.404921928176934,0.0061344096375483,-0.102379064022868,0.0046334712694993,0.0540099690276051
