"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.280113507313585,-0.226024876481316,-0.049581430554982,0.535383552045726,0.0172160639606495,0.378001723545115,-0.0118026860881828,-0.106147994763487,-0.0097420868977013,0.063306750348911
-0.0304905960837577,-0.201621269647342,-0.0335686142492869,0.568802571116901,0.0319842704248668,0.372110887765482,0.018164780022699,-0.0719624497676777,-0.00221379906475562,0.0668115184019972
0.0175233081639667,-0.17192039000198,0.0370147124326108,0.529624572044121,-0.0319297309415074,0.403293120643891,-0.0245720245927543,-0.0933426287192053,0.0147828900753417,0.0376848930046796
0.101928069520402,-0.216737180520663,-0.0636067025435651,0.528506863371331,0.0124952597663844,0.378948247611924,0.000628370899358886,-0.142362573570489,0.0231498718410881,0.0546374461904073
-0.400898802780033,-0.335476584117503,0.0880632486158678,0.531386862455048,0.013860220027027,0.385087158049996,0.0188560241986382,-0.104202850120609,-0.00731085768811853,0.0672380795072346
-0.455641361143482,-0.0841357776417989,0.0166002863561425,0.551490038084203,-0.0149116451313192,0.397225027659943,-0.029418156422007,-0.111361333420054,-0.0177826098783051,0.045179350599135
0.112685506742232,-0.0892784518818401,0.0581340226959142,0.566392196148865,0.00530370756743304,0.382961745740713,-0.0155731405045717,-0.10161289330189,-0.0157582752555931,0.0445066201787438
0.95305706358063,-0.0933722506457464,0.0660782196580174,0.563304895315866,-0.0191027401639341,0.36868307369142,-0.00206297407092593,-0.0864991878496558,0.000929808023614387,0.0525280756940615
0.288116056113349,-0.263400624464192,-0.0488672182880495,0.48489501719928,-0.00489370806533372,0.399735673310093,-0.0174342168648491,-0.114406115008189,0.0162819160501885,0.0633411670600763
-0.630365477339642,-0.230518984217997,-0.0432067164019033,0.543120419933937,-0.0194800451379501,0.387092232349708,-0.0124546321501947,-0.109903111161954,0.00308117315543591,0.0657344047762465
0.562869534367766,-0.239693022242816,0.063204518625671,0.541832495908023,-0.0119813081662332,0.40598999661813,-0.00804416176219587,-0.115568443626566,0.00607214825248788,0.0666171121654234
-0.0365436240425445,-0.284138656730251,-0.0941811347393687,0.488070973079453,0.00546112035489081,0.384789867965682,-0.00876793924431849,-0.116828379313335,0.00776322573207864,0.0592244159434936
-0.430120704187788,-0.190325012739968,-0.0336858414147491,0.461249440914765,-0.0128477739387393,0.385018799610486,0.00299035231057735,-0.0957651215924743,0.00810737800383436,0.0659674803533389
-0.375982109017434,-0.346485047792424,0.00683713115979767,0.470162960614609,-0.00931948418272224,0.436576093969901,-0.0199230673671362,-0.104409866106157,0.00146619567103357,0.0636478493823413
-0.346310937233451,-0.130930777157015,0.0199078933702275,0.541235611488901,-0.0563662156891033,0.380622650958913,0.0127380168994656,-0.116928879632761,0.000678125491829079,0.0506610910140125
0.520997108352145,-0.148614981271984,0.0494584257741954,0.535880242525516,-0.0296591820800331,0.355634457226154,0.00097617160451292,-0.117267030127488,0.00157038885190071,0.0477351116186999
0.326596842250013,-0.0418292750363007,0.0292833157092944,0.546001159811773,-0.00386639897199581,0.37996540303288,-0.0226895170874876,-0.0946244092843195,-0.0146692854458262,0.0393982465356286
-0.29362283300972,-0.189649264212219,0.00334839092113419,0.583540781253019,-0.0193371379336005,0.416369415141127,-0.0333219377355358,-0.12076569344813,0.00220488117197446,0.0518119874012349
-0.40199220228789,-0.192801625564912,0.0205161314741508,0.505350004599707,0.00515192502735244,0.390939013785925,-0.00718741954918178,-0.0997343711519618,-0.000817255125958261,0.0607733513974722
-0.379106794856264,-0.260198309064046,-0.0114072924469743,0.527840056654414,-0.0153761221134552,0.385660890178817,0.0148764173669819,-0.126999045301643,-0.0040450613741594,0.0567222201337614
-0.164835646302647,-0.201306017358034,0.0270815121406243,0.507712753854994,-0.0201698193881985,0.374354110940228,0.0230617137447688,-0.0994893340352733,-0.0112405097783835,0.057477119823877
